borehole_id,profile_id,depth,temperature
1,1,9.248555,-14.924528
1,1,12.716763,-14.669811
1,1,17.34104,-14.443397
1,1,23.699423,-14.216981
1,1,30.635838,-14.103773
1,1,38.728325,-13.962264
1,1,46.82081,-13.764151
1,1,53.757225,-13.622642
1,1,58.959538,-13.509434
2,2,11.800804,-3.1108582
2,2,17.029482,-3.3967497
2,2,24.559439,-3.653038
2,2,34.369946,-3.735845
2,2,46.481735,-3.7890487
2,2,59.161587,-3.7844944
2,2,73.56222,-3.721768
2,2,89.123856,-3.7161784
2,2,100.655136,-3.7408135
2,2,115.06821,-3.7644136
2,2,127.17585,-3.7888417
2,2,139.29178,-3.8708208
2,2,153.13264,-3.9234033
2,2,165.79591,-3.803747
2,2,179.6119,-3.6836767
2,2,192.84322,-3.5062623
2,2,210.09662,-3.2410724
2,2,224.47652,-3.0344684
2,2,239.42862,-2.798882
2,2,256.6737,-2.4761412
2,2,269.31625,-2.2126074
2,2,286.5572,-1.861091
2,2,308.39243,-1.3928164
2,2,327.3583,-1.0119035
2,2,348.05325,-0.63036954
3,3,28.935184,-1.3900709
3,3,31.828703,-1.5602837
3,3,37.61574,-1.7304964
3,3,42.24537,-1.8723404
3,3,51.50463,-1.9574468
3,3,59.02778,-2.0425532
3,3,67.708336,-2.0425532
3,3,75.23148,-2.212766
3,3,80.43981,-2.4397163
3,3,85.64815,-2.8085105
3,3,90.27778,-3.177305
3,3,96.06481,-3.5744681
3,3,101.27315,-3.8297873
3,3,107.06019,-3.9432623
4,4,10.623795,-14.642456
4,4,11.829188,-14.296726
4,4,14.277267,-13.981278
4,4,17.481237,-13.787655
4,4,24.397135,-13.522275
4,4,28.597874,-13.379298
4,4,39.000946,-13.275939
4,4,47.18876,-13.33555
4,4,56.885326,-13.608325
4,4,64.85443,-13.962688
4,4,82.77509,-14.660922
4,4,94.46318,-15.014666
4,4,106.87995,-15.215848
4,4,124.000374,-15.34511
4,4,138.8753,-15.332469
4,4,159.18155,-15.085183
4,4,175.01898,-14.777666
4,4,196.29076,-14.265991
4,4,232.39613,-13.325016
4,4,252.92613,-12.833791
5,5,20.19609,-13.287302
5,5,38.575687,-12.527555
5,5,56.99901,-11.986049
5,5,73.95561,-11.623575
5,5,99.93508,-11.297947
5,5,124.88904,-10.853593
5,5,153.28917,-10.110538
5,5,173.15932,-9.290798
5,5,196.43193,-7.954116
5,5,226.0086,-5.583706
5,5,250.21928,-3.9292688
5,5,291.30707,-1.515557
5,5,319.56012,-0.038420357
6,6,9.891612,-11.952935
6,6,16.63739,-8.17833
6,6,30.247715,-3.7228951
6,6,40.39283,-1.943215
6,6,50.69364,-0.9419282
6,6,59.598186,-0.46004853
6,6,69.03469,-0.13767992
6,6,79.507164,0.005378122
6,6,99.49599,0.071628615
7,7,3.7845519,-6.7870083
7,7,8.523494,-7.5108237
7,7,13.746089,-7.9996076
7,7,18.656391,-8.325611
7,7,23.730589,-8.488882
7,7,28.964378,-8.625045
7,7,33.87956,-8.797341
7,7,38.797325,-8.888264
7,7,43.72083,-8.798355
7,7,48.637733,-8.916403
7,7,53.7171,-8.916925
7,7,58.794743,-8.971698
7,7,63.55722,-8.954105
7,7,68.79244,-9.045061
7,7,73.71624,-8.946111
7,7,78.63601,-8.973742
7,7,83.8721,-9.037572
7,7,88.793304,-9.019996
7,7,93.558365,-8.921029
7,7,98.79617,-8.930611
7,7,103.56124,-8.831644
7,7,108.79933,-8.832184
7,7,113.72198,-8.7694
7,7,118.64204,-8.78799
7,7,123.72628,-8.634806
7,7,128.4902,-8.572005
7,7,133.56985,-8.563487
7,7,138.17503,-8.50067
8,8,10.607244,-11.607111
8,8,11.590239,-11.715652
8,8,12.575457,-11.71586
8,8,13.559478,-11.774402
8,8,14.542472,-11.882943
8,8,16.923075,-11.900113
8,8,19.056517,-11.958898
8,8,19.958094,-12.034088
8,8,21.024387,-12.084314
8,8,22.74715,-12.151345
8,8,24.635315,-12.160077
8,8,27.423859,-12.302334
8,8,29.393099,-12.361083
8,8,32.020004,-12.378305
8,8,34.482025,-12.428826
8,8,36.61632,-12.445944
8,8,39.735497,-12.479938
9,9,12.78111,-11.029793
9,9,18.13983,-11.286482
9,9,22.841055,-11.5763645
9,9,24.810808,-11.610114
9,9,26.889116,-11.688332
9,9,28.748487,-11.766502
9,9,30.935581,-11.878077
9,9,32.798145,-11.800693
10,10,9.75544,-9.106931
10,10,19.946976,-8.575752
10,10,29.67099,-9.48892
10,10,39.9444,-10.302203
10,10,49.788372,-10.704285
10,10,59.526752,-10.917456
10,10,69.815445,-10.986298
10,10,79.775955,-11.04396
10,10,92.8041,-10.980048
10,10,100.02972,-10.948242
10,10,125.645164,-10.96477
11,11,10.894599,-6.940505
11,11,15.925141,-7.186013
11,11,21.166868,-7.809344
11,11,25.971403,-8.399249
11,11,30.776396,-8.966931
11,11,35.91755,-9.156908
11,11,40.732803,-9.224592
11,11,45.65684,-9.325634
11,11,50.579285,-9.504453
11,11,55.611195,-9.683294
11,11,60.97083,-9.895538
11,11,65.56372,-10.129843
11,11,70.81412,-10.330954
11,11,73.44114,-10.34262
11,11,77.923195,-10.643568
11,11,83.06572,-10.766877
11,11,88.645424,-10.923613
11,11,93.13228,-10.991228
11,11,98.16624,-11.07007
11,11,103.202255,-11.048913
11,11,108.018875,-11.049932
11,11,113.60224,-11.028891
12,12,10.747044,-8.796029
12,12,13.157636,-8.685429
12,12,15.678381,-8.541516
12,12,18.418291,-8.38654
12,12,24.99029,-8.199041
12,12,35.058674,-8.334504
12,12,44.90128,-8.803251
12,12,54.742744,-9.327555
12,12,64.47748,-9.718502
12,12,74.86902,-10.109589
12,12,84.71481,-10.422782
12,12,94.77978,-10.72491
12,12,104.740974,-10.749239
12,12,112.51325,-10.750882
13,13,13.433132,-11.263265
13,13,18.466412,-11.37544
13,13,28.206617,-11.499722
13,13,33.347996,-11.678586
13,13,38.16941,-11.446273
13,13,43.42208,-11.536272
13,13,48.348404,-11.526203
13,13,58.31165,-11.450532
13,13,68.37981,-11.597105
13,13,78.45572,-11.365903
13,13,93.23467,-11.335694
13,13,103.09302,-11.037779
14,14,16.934229,-10.941761
14,14,26.594173,-10.932687
14,14,47.22489,-11.225926
14,14,56.882088,-11.350185
14,14,61.821487,-11.362338
14,14,66.76066,-11.385602
14,14,71.81303,-11.242223
14,14,76.75128,-11.309931
14,14,78.61622,-11.365879
14,14,82.1293,-11.3443985
14,14,86.96098,-11.256528
14,14,92.34038,-11.224329
14,14,96.952065,-11.158635
15,15,4.9322367,-13.761322
15,15,5.9683676,-14.430087
15,15,7.9736485,-14.583189
15,15,10.027305,-14.202822
15,15,11.974321,-13.976194
15,15,13.921435,-13.758608
15,15,16.032965,-13.721805
15,15,17.981743,-13.657925
15,15,19.874706,-13.440355
15,15,21.881262,-13.710997
15,15,23.992985,-13.692276
15,15,25.940884,-13.547023
15,15,27.997086,-13.401736
16,16,5.102477,-11.980078
16,16,5.3714247,-11.812727
16,16,5.7193966,-11.441916
16,16,6.151142,-11.306162
16,16,6.4763465,-11.333189
16,16,6.9642024,-11.378249
16,16,7.4811416,-11.608654
16,16,7.9443207,-11.875241
16,16,8.406961,-12.0921
16,16,8.9765835,-12.186865
16,16,9.900444,-12.489479
16,16,11.908369,-12.886703
16,16,13.939601,-12.935818
16,16,14.969024,-12.985236
16,16,15.971762,-13.070828
16,16,17.948303,-13.070231
16,16,19.92548,-13.128405
16,16,24.962185,-13.181133
16,16,29.943857,-13.152505
16,16,34.92504,-13.078669
17,17,5.04297,-2.1609058
17,17,6.0380015,-3.2944665
17,17,7.9761686,-5.393719
17,17,9.968623,-7.1153874
17,17,12.069562,-8.102865
17,17,14.014446,-8.670654
17,17,16.118328,-8.986806
