borehole_id,profile_id,depth,temperature
247,1,0.05,-2.791248
247,1,0.1,-2.755121
247,1,0.3,-2.521795
247,1,0.5,-2.451773
247,1,1.0,-2.030842
247,1,1.5,0.02278137
247,1,2.0,0.04418182
247,1,3.0,-0.02470589
247,1,6.0,0.04418182
247,1,8.0,-0.02707672
247,1,10.0,0.04418182
247,2,0.05,-3.074249
247,2,0.1,-3.050949
247,2,0.3,-2.841326
247,2,0.5,-2.748013
247,2,1.0,-2.281012
247,2,1.5,0.04950333
247,2,2.0,0.02812195
247,2,3.0,-0.03604698
247,2,6.0,0.04831696
247,2,8.0,-0.02179718
247,2,10.0,0.02812195
247,3,0.05,-3.254751
247,3,0.1,-3.18494
247,3,0.3,-2.998692
247,3,0.5,-2.882214
247,3,1.0,-2.345354
247,3,1.5,0.03433609
247,3,2.0,0.0212574
247,3,3.0,-0.06072235
247,3,6.0,0.03433609
247,3,8.0,-0.06072235
247,3,10.0,-0.0120182
247,4,0.05,-3.362291
247,4,0.1,-3.269247
247,4,0.3,-3.059746
247,4,0.5,-2.966589
247,4,1.0,-2.312975
247,4,1.5,0.02019691
247,4,2.0,-0.003612518
247,4,3.0,-0.09859848
247,4,6.0,0.02019691
247,4,8.0,-0.1460781
247,4,10.0,-0.02735519
247,5,0.05,-3.484257
247,5,0.1,-3.355211
247,5,0.3,-3.103853
247,5,0.5,-3.00602
247,5,1.0,-2.212061
247,5,1.5,-0.09078598
247,5,2.0,-0.01950073
247,5,3.0,-0.1382771
247,5,6.0,0.004266739
247,5,8.0,-0.1892986
247,5,10.0,-0.09078598
247,6,0.05,-3.629398
247,6,0.1,-3.443443
247,6,0.3,-3.140968
247,6,0.5,-3.047791
247,6,1.0,-1.996311
247,6,1.5,-0.1805305
247,6,2.0,-0.03802109
247,6,3.0,-0.1568069
247,6,6.0,-0.01425934
247,6,8.0,-0.2279968
247,6,10.0,-0.1544018
247,7,0.05,-3.785057
247,7,0.1,-3.552759
247,7,0.3,-3.177031
247,7,0.5,-3.064062
247,7,1.0,-1.566517
247,7,1.5,-0.220356
247,7,2.0,-0.05409241
247,7,3.0,-0.1776161
247,7,6.0,-0.03032684
247,7,8.0,-0.2915363
247,7,10.0,-0.220356
247,8,0.05,-3.969458
247,8,0.1,-3.689716
247,8,0.3,-3.201315
247,8,0.5,-3.084864
247,8,1.0,-0.7388229
247,8,1.5,-0.2829056
247,8,2.0,-0.07513237
247,8,3.0,-0.2176418
247,8,6.0,-0.0513649
247,8,8.0,-0.4073772
247,8,10.0,-0.3362484
247,9,0.05,-4.176998
247,9,0.1,-3.829062
247,9,0.3,-3.226925
247,9,0.5,-3.084864
247,9,1.0,-0.1701641
247,9,1.5,-0.3362484
247,9,2.0,-0.09889221
247,9,3.0,-0.2413692
247,9,6.0,-0.08225441
247,9,8.0,-0.5495205
247,9,10.0,-0.4784489
247,10,0.05,-4.375777
247,10,0.1,-3.98163
247,10,0.3,-3.261093
247,10,0.5,-3.07937
247,10,1.0,-0.1104202
247,10,1.5,-0.3727131
247,10,2.0,-0.1115932
247,10,3.0,-0.2540779
247,10,6.0,-0.1115932
247,10,8.0,-0.5871372
247,10,10.0,-0.648695
247,11,0.05,-4.557003
247,11,0.1,-4.11673
247,11,0.3,-3.303482
247,11,0.5,-3.09383
247,11,1.0,-0.08323097
247,11,1.5,-0.4155998
247,11,2.0,-0.1378841
247,11,3.0,-0.2732353
247,11,6.0,-0.1307545
247,11,8.0,-0.652462
247,11,10.0,-0.8653049
247,12,0.05,-4.756073
247,12,0.1,-4.279037
247,12,0.3,-3.360502
247,12,0.5,-3.09383
247,12,1.0,-0.1069736
247,12,1.5,-0.4629993
247,12,2.0,-0.162838
247,12,3.0,-0.2981739
247,12,6.0,-0.1545219
247,12,8.0,-0.7447395
247,12,10.0,-1.101402
247,13,0.05,-4.950335
247,13,0.1,-4.44121
247,13,0.3,-3.419827
247,13,0.5,-3.074018
247,13,1.0,-0.1545219
247,13,1.5,-0.5340576
247,13,2.0,-0.2020359
247,13,3.0,-0.3444386
247,13,6.0,-0.1782932
247,13,8.0,-0.8274899
247,13,10.0,-1.242878
247,14,0.05,-5.135233
247,14,0.1,-4.603322
247,14,0.3,-3.489624
247,14,0.5,-3.070534
247,14,1.0,-0.2008572
247,14,1.5,-0.6051064
247,14,2.0,-0.2495022
247,14,3.0,-0.3527489
247,14,6.0,-0.2043896
247,14,8.0,-0.9834118
247,14,10.0,-1.337133
247,15,0.05,-5.320016
247,15,0.1,-4.765328
247,15,0.3,-3.536156
247,15,0.5,-3.047216
247,15,1.0,-0.2495022
247,15,1.5,-0.8038521
247,15,2.0,-0.3207264
247,15,3.0,-0.4155998
247,15,6.0,-0.2969875
247,15,8.0,-1.337133
247,15,10.0,-1.427759
247,16,0.05,-5.48164
247,16,0.1,-4.904086
247,16,0.3,-3.6059
247,16,0.5,-3.047216
247,16,1.0,-0.3266296
247,16,1.5,-1.030626
247,16,2.0,-0.3681679
247,16,3.0,-0.4629993
247,16,6.0,-0.3444386
247,16,8.0,-1.572424
247,16,10.0,-1.478357
247,17,0.05,-5.386772
247,17,0.1,-4.878998
247,17,0.3,-3.628567
247,17,0.5,-3.024017
247,17,1.0,-0.4197826
247,17,1.5,-1.217886
247,17,2.0,-0.418602
247,17,3.0,-0.4990883
247,17,6.0,-0.3771801
247,17,8.0,-1.66811
247,17,10.0,-1.527191
247,18,0.05,-5.173021
247,18,0.1,-4.781065
247,18,0.3,-3.624876
247,18,0.5,-3.021286
247,18,1.0,-0.565403
