borehole_id,profile_id,depth,temperature
244,18543,21.5,-1.188
244,18543,26.5,-0.695
244,18543,36.5,-0.219
244,18543,46.5,0.188
244,18543,56.5,0.438
244,18543,71.5,0.25
244,18543,81.5,0.688
244,18544,16.5,-1.273
244,18544,21.5,-1.188
244,18544,26.5,-0.711
244,18544,36.5,-0.227
244,18544,46.5,0.188
244,18544,56.5,0.445
244,18544,71.5,0.25
244,18544,81.5,0.68
244,18545,16.5,-1.289
244,18545,21.5,-1.195
244,18545,26.5,-0.688
244,18545,36.5,-0.242
244,18545,46.5,0.188
244,18545,56.5,0.445
244,18545,71.5,0.25
244,18545,81.5,0.688
244,18546,16.5,-1.289
244,18546,21.5,-1.188
244,18546,26.5,-0.695
244,18546,36.5,-0.234
244,18546,46.5,0.195
244,18546,56.5,0.438
244,18546,71.5,0.25
244,18546,81.5,0.68
244,18547,16.5,-1.297
244,18547,21.5,-1.188
244,18547,26.5,-0.695
244,18547,36.5,-0.234
244,18547,46.5,0.188
244,18547,56.5,0.438
244,18547,71.5,0.25
244,18547,81.5,0.68
244,18548,16.5,-1.273
244,18548,21.5,-1.188
244,18548,26.5,-0.695
244,18548,36.5,-0.242
244,18548,46.5,0.188
244,18548,56.5,0.438
244,18548,71.5,0.25
244,18548,81.5,0.68
244,18549,16.5,-1.289
244,18549,21.5,-1.188
244,18549,26.5,-0.703
244,18549,36.5,-0.234
244,18549,46.5,0.188
244,18549,56.5,0.438
244,18549,71.5,0.25
244,18549,81.5,0.688
244,18550,16.5,-1.297
244,18550,21.5,-1.188
244,18550,26.5,-0.688
244,18550,36.5,-0.25
244,18550,46.5,0.188
244,18550,56.5,0.438
244,18550,71.5,0.258
244,18550,81.5,0.68
244,18551,16.5,-1.305
244,18551,21.5,-1.188
244,18551,26.5,-0.695
244,18551,36.5,-0.227
244,18551,46.5,0.188
244,18551,56.5,0.438
244,18551,71.5,0.25
244,18551,81.5,0.688
244,18552,16.5,-1.305
244,18552,21.5,-1.195
244,18552,26.5,-0.688
244,18552,36.5,-0.227
244,18552,46.5,0.188
244,18552,56.5,0.438
244,18552,71.5,0.25
244,18552,81.5,0.688
244,18553,16.5,-1.297
244,18553,21.5,-1.195
244,18553,26.5,-0.688
244,18553,36.5,-0.227
244,18553,46.5,0.188
244,18553,56.5,0.438
244,18553,71.5,0.25
244,18553,81.5,0.688
244,18554,16.5,-1.313
244,18554,21.5,-1.188
244,18554,26.5,-0.688
244,18554,36.5,-0.234
244,18554,46.5,0.188
244,18554,56.5,0.438
244,18554,71.5,0.25
244,18554,81.5,0.68
244,18555,16.5,-1.281
244,18555,21.5,-1.188
244,18555,26.5,-0.695
244,18555,36.5,-0.25
244,18555,46.5,0.188
244,18555,56.5,0.438
244,18555,71.5,0.258
244,18555,81.5,0.688
244,18556,16.5,-1.305
244,18556,21.5,-1.195
244,18556,26.5,-0.688
244,18556,36.5,-0.234
244,18556,46.5,0.188
244,18556,56.5,0.438
244,18556,71.5,0.258
244,18556,81.5,0.688
244,18557,16.5,-1.313
244,18557,21.5,-1.195
244,18557,26.5,-0.688
244,18557,36.5,-0.234
244,18557,46.5,0.188
244,18557,56.5,0.438
244,18557,71.5,0.258
244,18557,81.5,0.68
244,18558,16.5,-1.281
244,18558,21.5,-1.188
244,18558,26.5,-0.695
244,18558,36.5,-0.25
244,18558,46.5,0.188
244,18558,56.5,0.438
244,18558,71.5,0.25
244,18558,81.5,0.688
244,18559,16.5,-1.297
244,18559,21.5,-1.188
244,18559,26.5,-0.688
244,18559,36.5,-0.25
244,18559,46.5,0.188
244,18559,56.5,0.438
244,18559,71.5,0.25
244,18559,81.5,0.688
244,18560,16.5,-1.297
244,18560,21.5,-1.203
244,18560,26.5,-0.688
244,18560,36.5,-0.234
244,18560,46.5,0.18
244,18560,56.5,0.438
244,18560,71.5,0.258
244,18560,81.5,0.68
244,18561,16.5,-1.313
244,18561,21.5,-1.188
244,18561,26.5,-0.703
244,18561,36.5,-0.242
244,18561,46.5,0.188
244,18561,56.5,0.438
244,18561,71.5,0.242
244,18561,81.5,0.68
244,18562,16.5,-1.297
244,18562,21.5,-1.188
244,18562,26.5,-0.703
244,18562,36.5,-0.25
244,18562,46.5,0.188
244,18562,56.5,0.438
244,18562,71.5,0.25
244,18562,81.5,0.688
244,18563,16.5,-1.297
244,18563,21.5,-1.188
244,18563,26.5,-0.711
244,18563,36.5,-0.242
244,18563,46.5,0.188
244,18563,56.5,0.438
244,18563,71.5,0.25
244,18563,81.5,0.672
244,18564,16.5,-1.305
244,18564,21.5,-1.188
244,18564,26.5,-0.703
244,18564,36.5,-0.242
244,18564,46.5,0.188
244,18564,56.5,0.438
244,18564,71.5,0.25
244,18564,81.5,0.68
244,18565,16.5,-1.305
244,18565,21.5,-1.195
244,18565,26.5,-0.695
244,18565,36.5,-0.227
244,18565,46.5,0.188
244,18565,56.5,0.438
244,18565,71.5,0.25
244,18565,81.5,0.672
244,18566,16.5,-1.305
244,18566,21.5,-1.188
244,18566,26.5,-0.695
244,18566,36.5,-0.25
244,18566,46.5,0.188
244,18566,56.5,0.438
244,18566,71.5,0.25
244,18566,81.5,0.688
244,18567,16.5,-1.297
244,18567,21.5,-1.195
244,18567,26.5,-0.695
244,18567,36.5,-0.242
244,18567,46.5,0.188
244,18567,56.5,0.438
244,18567,71.5,0.25
244,18567,81.5,0.68
244,18568,16.5,-1.305
244,18568,21.5,-1.195
244,18568,26.5,-0.711
244,18568,36.5,-0.234
244,18568,46.5,0.188
244,18568,56.5,0.438
244,18568,71.5,0.25
244,18568,81.5,0.688
244,18569,16.5,-1.297
244,18569,21.5,-1.203
244,18569,26.5,-0.703
244,18569,36.5,-0.242
244,18569,46.5,0.188
244,18569,56.5,0.438
244,18569,71.5,0.25
244,18569,81.5,0.688
244,18570,16.5,-1.313
244,18570,21.5,-1.195
244,18570,26.5,-0.711
244,18570,36.5,-0.242
244,18570,46.5,0.188
244,18570,56.5,0.438
244,18570,71.5,0.258
244,18570,81.5,0.688
244,18571,16.5,-1.297
244,18571,21.5,-1.195
244,18571,26.5,-0.703
244,18571,36.5,-0.242
244,18571,46.5,0.188
244,18571,56.5,0.438
244,18571,71.5,0.25
244,18571,81.5,0.688
244,18572,16.5,-1.289
244,18572,21.5,-1.195
244,18572,26.5,-0.703
244,18572,36.5,-0.242
244,18572,46.5,0.18
244,18572,56.5,0.438
244,18572,71.5,0.25
244,18572,81.5,0.68
244,18573,16.5,-1.305
244,18573,21.5,-1.195
244,18573,26.5,-0.688
244,18573,36.5,-0.234
244,18573,46.5,0.188
244,18573,56.5,0.438
244,18573,71.5,0.25
244,18573,81.5,0.68
244,18574,16.5,-1.313
244,18574,21.5,-1.188
244,18574,26.5,-0.688
244,18574,36.5,-0.25
244,18574,46.5,0.188
244,18574,56.5,0.438
244,18574,71.5,0.25
244,18574,81.5,0.688
244,18575,16.5,-1.305
244,18575,21.5,-1.195
244,18575,26.5,-0.703
244,18575,36.5,-0.234
244,18575,46.5,0.195
244,18575,56.5,0.43
244,18575,71.5,0.25
244,18575,81.5,0.688
244,18576,16.5,-1.313
244,18576,21.5,-1.195
244,18576,26.5,-0.719
244,18576,36.5,-0.25
244,18576,46.5,0.188
244,18576,56.5,0.438
244,18576,71.5,0.25
244,18576,81.5,0.68
244,18577,16.5,-1.305
244,18577,21.5,-1.188
244,18577,26.5,-0.711
244,18577,36.5,-0.25
244,18577,46.5,0.188
244,18577,56.5,0.438
244,18577,71.5,0.25
244,18577,81.5,0.688
244,18578,16.5,-1.313
244,18578,21.5,-1.195
244,18578,26.5,-0.688
244,18578,36.5,-0.25
244,18578,46.5,0.188
244,18578,56.5,0.438
244,18578,71.5,0.25
244,18578,81.5,0.688
244,18579,16.5,-1.297
244,18579,21.5,-1.188
244,18579,26.5,-0.711
244,18579,36.5,-0.242
244,18579,46.5,0.188
244,18579,56.5,0.438
244,18579,71.5,0.25
244,18579,81.5,0.68
244,18580,16.5,-1.305
244,18580,21.5,-1.203
244,18580,26.5,-0.695
244,18580,36.5,-0.242
244,18580,46.5,0.188
244,18580,56.5,0.438
244,18580,71.5,0.25
244,18580,81.5,0.672
244,18581,16.5,-1.305
244,18581,21.5,-1.195
244,18581,26.5,-0.711
244,18581,36.5,-0.25
244,18581,46.5,0.18
244,18581,56.5,0.438
244,18581,71.5,0.25
244,18581,81.5,0.688
244,18582,16.5,-1.305
244,18582,21.5,-1.203
244,18582,26.5,-0.703
244,18582,36.5,-0.25
244,18582,46.5,0.18
244,18582,56.5,0.438
244,18582,71.5,0.25
244,18582,81.5,0.68
244,18583,16.5,-1.305
244,18583,21.5,-1.188
244,18583,26.5,-0.703
244,18583,36.5,-0.25
244,18583,46.5,0.18
244,18583,56.5,0.438
244,18583,71.5,0.258
244,18583,81.5,0.68
244,18584,16.5,-1.305
244,18584,21.5,-1.203
244,18584,26.5,-0.711
244,18584,36.5,-0.25
244,18584,46.5,0.18
244,18584,56.5,0.438
244,18584,71.5,0.25
244,18584,81.5,0.68
244,18585,16.5,-1.305
