id,borehole_id,date_min,date_max,time,utc,equilibrated
18607,244,2011-08-01,2011-08-01,18:00:00,,False
18608,244,2011-08-01,2011-08-01,19:00:00,,False
18609,244,2011-08-01,2011-08-01,20:00:00,,False
18610,244,2011-08-01,2011-08-01,21:00:00,,False
18611,244,2011-08-01,2011-08-01,22:00:00,,False
18612,244,2011-08-01,2011-08-01,23:00:00,,False
18613,244,2011-08-02,2011-08-02,00:00:00,,False
18614,244,2011-08-02,2011-08-02,01:00:00,,False
18615,244,2011-08-02,2011-08-02,02:00:00,,False
18616,244,2011-08-02,2011-08-02,03:00:00,,False
18617,244,2011-08-02,2011-08-02,04:00:00,,False
18618,244,2011-08-02,2011-08-02,05:00:00,,False
18619,244,2011-08-02,2011-08-02,06:00:00,,False
18620,244,2011-08-02,2011-08-02,07:00:00,,False
18621,244,2011-08-02,2011-08-02,08:00:00,,False
18622,244,2011-08-02,2011-08-02,09:00:00,,False
18623,244,2011-08-02,2011-08-02,10:00:00,,False
18624,244,2011-08-02,2011-08-02,11:00:00,,False
18625,244,2011-08-02,2011-08-02,12:00:00,,False
18626,244,2011-08-02,2011-08-02,13:00:00,,False
18627,244,2011-08-02,2011-08-02,14:00:00,,False
18628,244,2011-08-02,2011-08-02,15:00:00,,False
18629,244,2011-08-02,2011-08-02,16:00:00,,False
18630,244,2011-08-02,2011-08-02,17:00:00,,False
18631,244,2011-08-02,2011-08-02,18:00:00,,False
18632,244,2011-08-02,2011-08-02,19:00:00,,False
18633,244,2011-08-02,2011-08-02,20:00:00,,False
18634,244,2011-08-02,2011-08-02,21:00:00,,False
18635,244,2011-08-02,2011-08-02,22:00:00,,False
18636,244,2011-08-02,2011-08-02,23:00:00,,False
18637,244,2011-08-03,2011-08-03,00:00:00,,False
18638,244,2011-08-03,2011-08-03,01:00:00,,False
18639,244,2011-08-03,2011-08-03,02:00:00,,False
18640,244,2011-08-03,2011-08-03,03:00:00,,False
18641,244,2011-08-03,2011-08-03,04:00:00,,False
18642,244,2011-08-03,2011-08-03,05:00:00,,False
18643,244,2011-08-03,2011-08-03,06:00:00,,False
18644,244,2011-08-03,2011-08-03,07:00:00,,False
18645,244,2011-08-03,2011-08-03,08:00:00,,False
18646,244,2011-08-03,2011-08-03,09:00:00,,False
18647,244,2011-08-03,2011-08-03,10:00:00,,False
18648,244,2011-08-03,2011-08-03,11:00:00,,False
18649,244,2011-08-03,2011-08-03,12:00:00,,False
18650,244,2011-08-03,2011-08-03,13:00:00,,False
18651,244,2011-08-03,2011-08-03,14:00:00,,False
18652,244,2011-08-03,2011-08-03,15:00:00,,False
18653,244,2011-08-03,2011-08-03,16:00:00,,False
18654,244,2011-08-03,2011-08-03,17:00:00,,False
18655,244,2011-08-03,2011-08-03,18:00:00,,False
18656,244,2011-08-03,2011-08-03,19:00:00,,False
18657,244,2011-08-03,2011-08-03,20:00:00,,False
18658,244,2011-08-03,2011-08-03,21:00:00,,False
18659,244,2011-08-03,2011-08-03,22:00:00,,False
18660,244,2011-08-03,2011-08-03,23:00:00,,False
18661,244,2011-08-04,2011-08-04,00:00:00,,False
18662,244,2011-08-04,2011-08-04,01:00:00,,False
18663,244,2011-08-04,2011-08-04,02:00:00,,False
18664,244,2011-08-04,2011-08-04,03:00:00,,False
18665,244,2011-08-04,2011-08-04,04:00:00,,False
18666,244,2011-08-04,2011-08-04,05:00:00,,False
18667,244,2011-08-04,2011-08-04,06:00:00,,False
18668,244,2011-08-04,2011-08-04,07:00:00,,False
18669,244,2011-08-04,2011-08-04,08:00:00,,False
18670,244,2011-08-04,2011-08-04,09:00:00,,False
18671,244,2011-08-04,2011-08-04,10:00:00,,False
18672,244,2011-08-04,2011-08-04,11:00:00,,False
18673,244,2011-08-04,2011-08-04,12:00:00,,False
18674,244,2011-08-04,2011-08-04,13:00:00,,False
18675,244,2011-08-04,2011-08-04,14:00:00,,False
18676,244,2011-08-04,2011-08-04,15:00:00,,False
18677,244,2011-08-04,2011-08-04,16:00:00,,False
18678,244,2011-08-04,2011-08-04,17:00:00,,False
18679,244,2011-08-04,2011-08-04,18:00:00,,False
18680,244,2011-08-04,2011-08-04,19:00:00,,False
18681,244,2011-08-04,2011-08-04,20:00:00,,False
18682,244,2011-08-04,2011-08-04,21:00:00,,False
18683,244,2011-08-04,2011-08-04,22:00:00,,False
18684,244,2011-08-04,2011-08-04,23:00:00,,False
18685,244,2011-08-05,2011-08-05,00:00:00,,False
18686,244,2011-08-05,2011-08-05,01:00:00,,False
18687,244,2011-08-05,2011-08-05,02:00:00,,False
18688,244,2011-08-05,2011-08-05,03:00:00,,False
18689,244,2011-08-05,2011-08-05,04:00:00,,False
18690,244,2011-08-05,2011-08-05,05:00:00,,False
18691,244,2011-08-05,2011-08-05,06:00:00,,False
18692,244,2011-08-05,2011-08-05,07:00:00,,False
18693,244,2011-08-05,2011-08-05,08:00:00,,False
18694,244,2011-08-05,2011-08-05,09:00:00,,False
18695,244,2011-08-05,2011-08-05,10:00:00,,False
18696,244,2011-08-05,2011-08-05,11:00:00,,False
18697,244,2011-08-05,2011-08-05,12:00:00,,False
18698,244,2011-08-05,2011-08-05,13:00:00,,False
18699,244,2011-08-05,2011-08-05,14:00:00,,False
18700,244,2011-08-05,2011-08-05,15:00:00,,False
18701,244,2011-08-05,2011-08-05,16:00:00,,False
18702,244,2011-08-05,2011-08-05,17:00:00,,False
18703,244,2011-08-05,2011-08-05,18:00:00,,False
18704,244,2011-08-05,2011-08-05,19:00:00,,False
18705,244,2011-08-05,2011-08-05,20:00:00,,False
18706,244,2011-08-05,2011-08-05,21:00:00,,False
18707,244,2011-08-05,2011-08-05,22:00:00,,False
18708,244,2011-08-05,2011-08-05,23:00:00,,False
18709,244,2011-08-06,2011-08-06,00:00:00,,False
18710,244,2011-08-06,2011-08-06,01:00:00,,False
18711,244,2011-08-06,2011-08-06,02:00:00,,False
18712,244,2011-08-06,2011-08-06,03:00:00,,False
18713,244,2011-08-06,2011-08-06,04:00:00,,False
18714,244,2011-08-06,2011-08-06,05:00:00,,False
18715,244,2011-08-06,2011-08-06,06:00:00,,False
18716,244,2011-08-06,2011-08-06,07:00:00,,False
18717,244,2011-08-06,2011-08-06,08:00:00,,False
18718,244,2011-08-06,2011-08-06,09:00:00,,False
18719,244,2011-08-06,2011-08-06,10:00:00,,False
18720,244,2011-08-06,2011-08-06,11:00:00,,False
18721,244,2011-08-06,2011-08-06,12:00:00,,False
18722,244,2011-08-06,2011-08-06,13:00:00,,False
18723,244,2011-08-06,2011-08-06,14:00:00,,False
18724,244,2011-08-06,2011-08-06,15:00:00,,False
18725,244,2011-08-06,2011-08-06,16:00:00,,False
18726,244,2011-08-06,2011-08-06,17:00:00,,False
18727,244,2011-08-06,2011-08-06,18:00:00,,False
18728,244,2011-08-06,2011-08-06,19:00:00,,False
18729,244,2011-08-06,2011-08-06,20:00:00,,False
18730,244,2011-08-06,2011-08-06,21:00:00,,False
18731,244,2011-08-06,2011-08-06,22:00:00,,False
18732,244,2011-08-06,2011-08-06,23:00:00,,False
18733,244,2011-08-07,2011-08-07,00:00:00,,False
18734,244,2011-08-07,2011-08-07,01:00:00,,False
18735,244,2011-08-07,2011-08-07,02:00:00,,False
18736,244,2011-08-07,2011-08-07,03:00:00,,False
18737,244,2011-08-07,2011-08-07,04:00:00,,False
18738,244,2011-08-07,2011-08-07,05:00:00,,False
18739,244,2011-08-07,2011-08-07,06:00:00,,False
18740,244,2011-08-07,2011-08-07,07:00:00,,False
18741,244,2011-08-07,2011-08-07,08:00:00,,False
18742,244,2011-08-07,2011-08-07,09:00:00,,False
18743,244,2011-08-07,2011-08-07,10:00:00,,False
18744,244,2011-08-07,2011-08-07,11:00:00,,False
18745,244,2011-08-07,2011-08-07,12:00:00,,False
18746,244,2011-08-07,2011-08-07,13:00:00,,False
18747,244,2011-08-07,2011-08-07,14:00:00,,False
18748,244,2011-08-07,2011-08-07,15:00:00,,False
18749,244,2011-08-07,2011-08-07,16:00:00,,False
18750,244,2011-08-07,2011-08-07,17:00:00,,False
18751,244,2011-08-07,2011-08-07,18:00:00,,False
18752,244,2011-08-07,2011-08-07,19:00:00,,False
18753,244,2011-08-07,2011-08-07,20:00:00,,False
18754,244,2011-08-07,2011-08-07,21:00:00,,False
18755,244,2011-08-07,2011-08-07,22:00:00,,False
18756,244,2011-08-07,2011-08-07,23:00:00,,False
18757,244,2011-08-08,2011-08-08,00:00:00,,False
18758,244,2011-08-08,2011-08-08,01:00:00,,False
18759,244,2011-08-08,2011-08-08,02:00:00,,False
18760,244,2011-08-08,2011-08-08,03:00:00,,False
18761,244,2011-08-08,2011-08-08,04:00:00,,False
18762,244,2011-08-08,2011-08-08,05:00:00,,False
18763,244,2011-08-08,2011-08-08,06:00:00,,False
18764,244,2011-08-08,2011-08-08,07:00:00,,False
18765,244,2011-08-08,2011-08-08,08:00:00,,False
18766,244,2011-08-08,2011-08-08,09:00:00,,False
18767,244,2011-08-08,2011-08-08,10:00:00,,False
18768,244,2011-08-08,2011-08-08,11:00:00,,False
18769,244,2011-08-08,2011-08-08,12:00:00,,False
18770,244,2011-08-08,2011-08-08,13:00:00,,False
18771,244,2011-08-08,2011-08-08,14:00:00,,False
18772,244,2011-08-08,2011-08-08,15:00:00,,False
18773,244,2011-08-08,2011-08-08,16:00:00,,False
18774,244,2011-08-08,2011-08-08,17:00:00,,False
18775,244,2011-08-08,2011-08-08,18:00:00,,False
18776,244,2011-08-08,2011-08-08,19:00:00,,False
18777,244,2011-08-08,2011-08-08,20:00:00,,False
18778,244,2011-08-08,2011-08-08,21:00:00,,False
18779,244,2011-08-08,2011-08-08,22:00:00,,False
18780,244,2011-08-08,2011-08-08,23:00:00,,False
18781,244,2011-08-09,2011-08-09,00:00:00,,False
18782,244,2011-08-09,2011-08-09,01:00:00,,False
18783,244,2011-08-09,2011-08-09,02:00:00,,False
18784,244,2011-08-09,2011-08-09,03:00:00,,False
18785,244,2011-08-09,2011-08-09,04:00:00,,False
18786,244,2011-08-09,2011-08-09,05:00:00,,False
18787,244,2011-08-09,2011-08-09,06:00:00,,False
18788,244,2011-08-09,2011-08-09,07:00:00,,False
18789,244,2011-08-09,2011-08-09,08:00:00,,False
18790,244,2011-08-09,2011-08-09,09:00:00,,False
18791,244,2011-08-09,2011-08-09,10:00:00,,False
18792,244,2011-08-09,2011-08-09,11:00:00,,False
18793,244,2011-08-09,2011-08-09,12:00:00,,False
18794,244,2011-08-09,2011-08-09,13:00:00,,False
18795,244,2011-08-09,2011-08-09,14:00:00,,False
18796,244,2011-08-09,2011-08-09,15:00:00,,False
18797,244,2011-08-09,2011-08-09,16:00:00,,False
18798,244,2011-08-09,2011-08-09,17:00:00,,False
18799,244,2011-08-09,2011-08-09,18:00:00,,False
18800,244,2011-08-09,2011-08-09,19:00:00,,False
18801,244,2011-08-09,2011-08-09,20:00:00,,False
18802,244,2011-08-09,2011-08-09,21:00:00,,False
18803,244,2011-08-09,2011-08-09,22:00:00,,False
18804,244,2011-08-09,2011-08-09,23:00:00,,False
18805,244,2011-08-10,2011-08-10,00:00:00,,False
