survey_id,id,profile_id,date_min,date_max,latitude,longitude,depth,depth_uncertainty,elevation,elevation_date,bed_depth,bed_depth_uncertainty,datetime
0,0,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.878127,21.98785,inf,inf,258.62,2024-05-03,2.38,1.1,2024-05-10T14:07:59.0+00:00
0,1,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.878105,21.987638,inf,inf,258.63,2024-05-03,2.5,1.26,2024-05-10T14:08:06.0+00:00
0,2,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.878082,21.987413,inf,inf,258.66,2024-05-03,2.63,1.24,2024-05-10T14:08:09.0+00:00
0,3,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.87806,21.987188,inf,inf,258.73,2024-05-03,2.63,1.23,2024-05-10T14:08:12.0+00:00
0,4,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.878037,21.98698,inf,inf,258.78,2024-05-03,2.63,1.16,2024-05-10T14:08:15.0+00:00
0,5,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.878012,21.98676,inf,inf,258.82,2024-05-03,2.5,1.24,2024-05-10T14:08:18.0+00:00
0,6,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877983,21.986547,inf,inf,258.85,2024-05-03,2.5,1.24,2024-05-10T14:08:21.0+00:00
0,7,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877955,21.986353,inf,inf,258.86,2024-05-03,2.63,1.24,2024-05-10T14:08:24.0+00:00
0,8,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877927,21.986172,inf,inf,258.93,2024-05-03,2.63,1.23,2024-05-10T14:08:27.0+00:00
0,9,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877897,21.985983,inf,inf,258.99,2024-05-03,2.63,1.23,2024-05-10T14:08:30.0+00:00
0,10,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877868,21.985802,inf,inf,259.04,2024-05-03,2.63,1.23,2024-05-10T14:08:33.0+00:00
0,11,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877838,21.985618,inf,inf,259.09,2024-05-03,2.63,1.23,2024-05-10T14:08:36.0+00:00
0,12,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877798,21.985375,inf,inf,259.13,2024-05-03,2.63,1.07,2024-05-10T14:08:40.0+00:00
0,13,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.87777,21.985235,inf,inf,259.15,2024-05-03,2.63,1.07,2024-05-10T14:08:43.0+00:00
0,14,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877738,21.985098,inf,inf,259.19,2024-05-03,2.63,1.07,2024-05-10T14:08:46.0+00:00
0,15,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877702,21.984948,inf,inf,259.31,2024-05-03,2.63,0.91,2024-05-10T14:08:49.0+00:00
0,16,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.87766,21.984774,inf,inf,259.48,2024-05-03,2.63,0.92,2024-05-10T14:08:52.5+00:00
0,17,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877633,21.984663,inf,inf,259.59,2024-05-03,2.75,0.78,2024-05-10T14:08:55.0+00:00
0,18,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877582,21.984447,inf,inf,259.71,2024-05-03,2.75,0.78,2024-05-10T14:09:00.0+00:00
0,19,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877548,21.984312,inf,inf,259.81,2024-05-03,2.88,0.66,2024-05-10T14:09:03.0+00:00
0,20,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877515,21.984175,inf,inf,259.88,2024-05-03,2.88,0.77,2024-05-10T14:09:06.0+00:00
0,21,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877482,21.984035,inf,inf,259.94,2024-05-03,2.88,1.08,2024-05-10T14:09:09.0+00:00
0,22,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877438,21.983857,inf,inf,260.09,2024-05-03,3.0,1.08,2024-05-10T14:09:13.0+00:00
0,23,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.87741,21.983743,inf,inf,260.21,2024-05-03,3.0,1.07,2024-05-10T14:09:16.0+00:00
0,24,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877382,21.983632,inf,inf,260.34,2024-05-03,3.0,0.91,2024-05-10T14:09:19.0+00:00
0,25,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877337,21.983443,inf,inf,260.6,2024-05-03,3.0,0.91,2024-05-10T14:09:23.0+00:00
0,26,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877293,21.983253,inf,inf,260.87,2024-05-03,3.0,0.91,2024-05-10T14:09:27.0+00:00
0,27,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877275,21.983165,inf,inf,260.97,2024-05-03,3.0,0.92,2024-05-10T14:09:29.0+00:00
0,28,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877228,21.982987,inf,inf,261.14,2024-05-03,3.13,0.78,2024-05-10T14:09:33.0+00:00
0,29,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877192,21.982867,inf,inf,261.25,2024-05-03,3.13,0.78,2024-05-10T14:09:36.0+00:00
0,30,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877147,21.982712,inf,inf,261.46,2024-05-03,3.25,0.82,2024-05-10T14:09:40.0+00:00
0,31,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877117,21.98256,inf,inf,261.69,2024-05-03,3.38,0.71,2024-05-10T14:09:43.0+00:00
0,32,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877087,21.982408,inf,inf,261.95,2024-05-03,3.5,0.7,2024-05-10T14:09:46.0+00:00
0,33,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877055,21.982235,inf,inf,262.23,2024-05-03,3.75,0.87,2024-05-10T14:09:49.0+00:00
0,34,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.877017,21.982023,inf,inf,262.55,2024-05-03,3.88,0.82,2024-05-10T14:09:52.5+00:00
0,35,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876988,21.981872,inf,inf,262.79,2024-05-03,4.0,0.82,2024-05-10T14:09:55.0+00:00
0,36,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876955,21.981698,inf,inf,263.03,2024-05-03,4.13,0.87,2024-05-10T14:09:58.0+00:00
0,37,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.87692,21.98153,inf,inf,263.26,2024-05-03,4.38,0.87,2024-05-10T14:10:01.0+00:00
0,38,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.87689,21.98138,inf,inf,263.47,2024-05-03,4.5,0.82,2024-05-10T14:10:04.0+00:00
0,39,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876857,21.981212,inf,inf,263.68,2024-05-03,4.63,0.87,2024-05-10T14:10:07.0+00:00
0,40,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876823,21.98104,inf,inf,263.91,2024-05-03,4.88,0.89,2024-05-10T14:10:10.0+00:00
0,41,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876785,21.980812,inf,inf,264.23,2024-05-03,5.13,0.95,2024-05-10T14:10:14.0+00:00
0,42,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876753,21.980638,inf,inf,264.52,2024-05-03,5.38,1.0,2024-05-10T14:10:17.0+00:00
0,43,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876733,21.980512,inf,inf,264.75,2024-05-03,5.5,0.82,2024-05-10T14:10:19.0+00:00
0,44,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876693,21.9803,inf,inf,265.14,2024-05-03,5.63,1.01,2024-05-10T14:10:22.5+00:00
0,45,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876663,21.98016,inf,inf,265.42,2024-05-03,5.88,1.03,2024-05-10T14:10:25.0+00:00
0,46,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876617,21.97999,inf,inf,265.73,2024-05-03,6.25,0.88,2024-05-10T14:10:29.0+00:00
0,47,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876593,21.979907,inf,inf,265.88,2024-05-03,6.25,0.88,2024-05-10T14:10:31.0+00:00
0,48,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876542,21.979628,inf,inf,266.32,2024-05-03,6.63,0.95,2024-05-10T14:10:36.0+00:00
0,49,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876518,21.979492,inf,inf,266.54,2024-05-03,6.75,0.72,2024-05-10T14:10:38.0+00:00
0,50,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876498,21.979362,inf,inf,266.72,2024-05-03,6.88,0.78,2024-05-10T14:10:40.0+00:00
0,51,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876462,21.979136,inf,inf,267.06,2024-05-03,7.13,0.9,2024-05-10T14:10:43.5+00:00
0,52,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876435,21.978968,inf,inf,267.33,2024-05-03,7.38,0.86,2024-05-10T14:10:46.0+00:00
0,53,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876405,21.97879,inf,inf,267.61,2024-05-03,7.63,0.86,2024-05-10T14:10:49.0+00:00
0,54,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876378,21.978627,inf,inf,267.88,2024-05-03,7.88,0.86,2024-05-10T14:10:52.0+00:00
0,55,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876348,21.978437,inf,inf,268.18,2024-05-03,8.13,1.05,2024-05-10T14:10:55.0+00:00
0,56,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876303,21.978164,inf,inf,268.63,2024-05-03,8.63,0.95,2024-05-10T14:10:59.5+00:00
0,57,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876267,21.977957,inf,inf,268.95,2024-05-03,8.75,0.72,2024-05-10T14:11:03.0+00:00
0,58,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876255,21.977887,inf,inf,269.06,2024-05-03,8.88,0.83,2024-05-10T14:11:04.0+00:00
0,59,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876223,21.977687,inf,inf,269.36,2024-05-03,9.13,0.91,2024-05-10T14:11:07.0+00:00
0,60,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876192,21.97749,inf,inf,269.66,2024-05-03,9.38,0.91,2024-05-10T14:11:10.0+00:00
0,61,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876162,21.9773,inf,inf,269.96,2024-05-03,9.63,0.91,2024-05-10T14:11:13.0+00:00
0,62,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.87613,21.977115,inf,inf,270.3,2024-05-03,9.88,0.91,2024-05-10T14:11:16.0+00:00
0,63,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.8761,21.976943,inf,inf,270.58,2024-05-03,10.13,0.91,2024-05-10T14:11:19.0+00:00
0,64,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.87607,21.976757,inf,inf,270.86,2024-05-03,10.38,0.87,2024-05-10T14:11:22.0+00:00
0,65,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876038,21.976568,inf,inf,271.14,2024-05-03,10.63,0.87,2024-05-10T14:11:25.0+00:00
0,66,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.876003,21.97637,inf,inf,271.43,2024-05-03,10.88,0.87,2024-05-10T14:11:28.0+00:00
0,67,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875973,21.976192,inf,inf,271.73,2024-05-03,11.13,0.84,2024-05-10T14:11:31.0+00:00
0,68,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875942,21.975993,inf,inf,272.06,2024-05-03,11.26,0.84,2024-05-10T14:11:34.0+00:00
0,69,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875906,21.975792,inf,inf,272.42,2024-05-03,11.51,0.97,2024-05-10T14:11:37.5+00:00
0,70,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875883,21.975652,inf,inf,272.66,2024-05-03,11.76,0.9,2024-05-10T14:11:40.0+00:00
0,71,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875853,21.975458,inf,inf,272.99,2024-05-03,11.88,0.97,2024-05-10T14:11:43.5+00:00
0,72,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875807,21.975185,inf,inf,273.42,2024-05-03,12.26,1.05,2024-05-10T14:11:48.0+00:00
0,73,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875778,21.975028,inf,inf,273.68,2024-05-03,12.51,0.85,2024-05-10T14:11:51.0+00:00
0,74,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875753,21.974883,inf,inf,273.92,2024-05-03,12.63,0.97,2024-05-10T14:11:54.0+00:00
0,75,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875725,21.974702,inf,inf,274.24,2024-05-03,13.01,1.15,2024-05-10T14:11:58.0+00:00
0,76,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875695,21.974512,inf,inf,274.59,2024-05-03,13.38,1.06,2024-05-10T14:12:02.0+00:00
0,77,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.87566,21.974288,inf,inf,275.01,2024-05-03,13.63,0.98,2024-05-10T14:12:06.0+00:00
0,78,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.87564,21.974168,inf,inf,275.23,2024-05-03,13.88,1.11,2024-05-10T14:12:08.0+00:00
0,79,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.8756,21.973888,inf,inf,275.66,2024-05-03,14.26,1.06,2024-05-10T14:12:13.0+00:00
0,80,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875577,21.973733,inf,inf,275.9,2024-05-03,14.51,1.07,2024-05-10T14:12:16.0+00:00
0,81,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875535,21.973507,inf,inf,276.29,2024-05-03,14.88,1.02,2024-05-10T14:12:21.0+00:00
0,82,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875509,21.973367,inf,inf,276.53,2024-05-03,15.13,0.99,2024-05-10T14:12:23.5+00:00
0,83,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875473,21.973165,inf,inf,276.85,2024-05-03,15.38,0.99,2024-05-10T14:12:27.0+00:00
0,84,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875453,21.972998,inf,inf,277.11,2024-05-03,15.63,1.07,2024-05-10T14:12:30.0+00:00
0,85,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875417,21.972772,inf,inf,277.48,2024-05-03,16.01,0.95,2024-05-10T14:12:34.0+00:00
0,86,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875397,21.97264,inf,inf,277.7,2024-05-03,16.13,0.99,2024-05-10T14:12:36.0+00:00
0,87,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875358,21.97243,inf,inf,278.03,2024-05-03,16.51,1.03,2024-05-10T14:12:40.0+00:00
0,88,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875325,21.97223,inf,inf,278.35,2024-05-03,16.76,1.56,2024-05-10T14:12:46.0+00:00
0,89,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875308,21.972088,inf,inf,278.6,2024-05-03,17.63,1.66,2024-05-10T14:13:26.0+00:00
0,90,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875272,21.971848,inf,inf,279.07,2024-05-03,17.88,1.25,2024-05-10T14:13:30.0+00:00
0,91,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875243,21.971663,inf,inf,279.44,2024-05-03,18.13,1.06,2024-05-10T14:13:33.0+00:00
0,92,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875213,21.971478,inf,inf,279.76,2024-05-03,18.26,1.06,2024-05-10T14:13:36.0+00:00
0,93,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875183,21.971298,inf,inf,280.06,2024-05-03,18.63,1.1,2024-05-10T14:13:40.0+00:00
0,94,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875152,21.971108,inf,inf,280.36,2024-05-03,19.01,1.14,2024-05-10T14:13:45.0+00:00
0,95,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875115,21.970877,inf,inf,280.74,2024-05-03,19.38,1.05,2024-05-10T14:13:49.0+00:00
0,96,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875092,21.970728,inf,inf,280.98,2024-05-03,19.63,1.15,2024-05-10T14:13:52.0+00:00
0,97,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.87506,21.970533,inf,inf,281.3,2024-05-03,20.13,1.15,2024-05-10T14:13:56.0+00:00
0,98,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875023,21.970307,inf,inf,281.7,2024-05-03,20.38,0.94,2024-05-10T14:14:00.0+00:00
0,99,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.875005,21.9702,inf,inf,281.88,2024-05-03,20.63,0.94,2024-05-10T14:14:02.0+00:00
0,100,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.87497,21.96999,inf,inf,282.3,2024-05-03,20.89,1.06,2024-05-10T14:14:06.0+00:00
0,101,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.87494,21.969813,inf,inf,282.63,2024-05-03,21.26,1.07,2024-05-10T14:14:10.0+00:00
0,102,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874912,21.969643,inf,inf,282.93,2024-05-03,21.51,0.99,2024-05-10T14:14:13.0+00:00
0,103,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874883,21.969478,inf,inf,283.2,2024-05-03,21.76,1.07,2024-05-10T14:14:16.0+00:00
0,104,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874845,21.969277,inf,inf,283.55,2024-05-03,22.14,1.16,2024-05-10T14:14:21.0+00:00
0,105,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874812,21.96906,inf,inf,283.94,2024-05-03,22.51,1.08,2024-05-10T14:14:25.0+00:00
0,106,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874787,21.968892,inf,inf,284.27,2024-05-03,22.76,1.08,2024-05-10T14:14:28.0+00:00
0,107,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874747,21.96865,inf,inf,284.69,2024-05-03,23.14,1.08,2024-05-10T14:14:33.0+00:00
0,108,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874725,21.968513,inf,inf,284.92,2024-05-03,23.39,1.14,2024-05-10T14:14:36.0+00:00
0,109,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874693,21.968327,inf,inf,285.25,2024-05-03,23.89,1.18,2024-05-10T14:14:40.0+00:00
0,110,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.87466,21.968133,inf,inf,285.59,2024-05-03,24.14,1.01,2024-05-10T14:14:43.5+00:00
0,111,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874637,21.967992,inf,inf,285.86,2024-05-03,24.39,1.14,2024-05-10T14:14:46.0+00:00
0,112,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874603,21.967789,inf,inf,286.27,2024-05-03,24.76,1.22,2024-05-10T14:14:49.5+00:00
0,113,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874565,21.967522,inf,inf,286.8,2024-05-03,25.14,1.23,2024-05-10T14:14:54.0+00:00
0,114,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874552,21.967383,inf,inf,287.03,2024-05-03,25.51,1.19,2024-05-10T14:14:56.0+00:00
0,115,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.87453,21.967068,inf,inf,287.52,2024-05-03,25.76,1.19,2024-05-10T14:15:00.0+00:00
0,116,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.87452,21.966893,inf,inf,287.77,2024-05-03,26.14,1.2,2024-05-10T14:15:02.0+00:00
0,117,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874503,21.9666,inf,inf,288.3,2024-05-03,26.39,1.08,2024-05-10T14:15:06.0+00:00
0,118,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874497,21.966445,inf,inf,288.6,2024-05-03,26.64,1.11,2024-05-10T14:15:08.0+00:00
0,119,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874478,21.96615,inf,inf,289.13,2024-05-03,27.01,1.34,2024-05-10T14:15:12.0+00:00
0,120,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874457,21.965835,inf,inf,289.64,2024-05-03,27.51,1.3,2024-05-10T14:15:18.0+00:00
0,121,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.87444,21.96563,inf,inf,289.98,2024-05-03,27.89,1.13,2024-05-10T14:15:21.0+00:00
0,122,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874428,21.96547,inf,inf,290.26,2024-05-03,28.14,1.25,2024-05-10T14:15:23.5+00:00
0,123,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874408,21.965163,inf,inf,290.83,2024-05-03,28.64,1.26,2024-05-10T14:15:28.0+00:00
0,124,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874397,21.96494,inf,inf,291.23,2024-05-03,28.89,1.1,2024-05-10T14:15:31.0+00:00
0,125,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874382,21.9647,inf,inf,291.65,2024-05-03,29.14,1.06,2024-05-10T14:15:34.0+00:00
0,126,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874365,21.964434,inf,inf,292.11,2024-05-03,29.39,1.18,2024-05-10T14:15:37.5+00:00
0,127,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874355,21.96426,inf,inf,292.43,2024-05-03,29.76,1.23,2024-05-10T14:15:40.0+00:00
0,128,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874338,21.964011,inf,inf,292.91,2024-05-03,30.01,1.19,2024-05-10T14:15:43.0+00:00
0,129,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874322,21.963738,inf,inf,293.41,2024-05-03,30.39,1.17,2024-05-10T14:15:46.0+00:00
0,130,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.87431,21.963557,inf,inf,293.71,2024-05-03,30.51,1.24,2024-05-10T14:15:48.0+00:00
0,131,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874287,21.963273,inf,inf,294.18,2024-05-03,31.01,1.41,2024-05-10T14:15:52.0+00:00
0,132,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874267,21.96304,inf,inf,294.59,2024-05-03,31.39,1.3,2024-05-10T14:15:55.5+00:00
0,133,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874252,21.962867,inf,inf,294.91,2024-05-03,31.64,1.3,2024-05-10T14:15:58.0+00:00
0,134,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874238,21.962642,inf,inf,295.35,2024-05-03,32.02,1.51,2024-05-10T14:16:01.0+00:00
0,135,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874223,21.962372,inf,inf,295.85,2024-05-03,32.52,1.61,2024-05-10T14:16:05.0+00:00
0,136,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874208,21.962107,inf,inf,296.37,2024-05-03,33.02,1.44,2024-05-10T14:16:10.0+00:00
0,137,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874198,21.96191,inf,inf,296.76,2024-05-03,33.27,1.37,2024-05-10T14:16:13.0+00:00
0,138,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874173,21.961545,inf,inf,297.55,2024-05-03,33.64,1.32,2024-05-10T14:16:18.0+00:00
0,139,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874162,21.961365,inf,inf,297.9,2024-05-03,33.89,1.32,2024-05-10T14:16:21.0+00:00
0,140,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874143,21.961102,inf,inf,298.39,2024-05-03,34.27,1.28,2024-05-10T14:16:25.0+00:00
0,141,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874128,21.960875,inf,inf,298.82,2024-05-03,34.52,1.17,2024-05-10T14:16:28.0+00:00
0,142,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874115,21.960662,inf,inf,299.22,2024-05-03,34.77,1.17,2024-05-10T14:16:31.0+00:00
0,143,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.8741,21.960417,inf,inf,299.68,2024-05-03,35.02,1.13,2024-05-10T14:16:34.0+00:00
0,144,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874085,21.960192,inf,inf,300.09,2024-05-03,35.27,1.21,2024-05-10T14:16:37.0+00:00
0,145,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874061,21.959902,inf,inf,300.63,2024-05-03,35.64,1.18,2024-05-10T14:16:40.5+00:00
0,146,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.874045,21.959708,inf,inf,301.0,2024-05-03,35.89,1.29,2024-05-10T14:16:43.0+00:00
0,147,amenfonna-20240510-DAT_0044_A1_1,2024-05-10,2024-05-10,79.87402,21.959478,inf,inf,301.49,2024-05-03,36.39,1.39,2024-05-10T14:16:47.5+00:00
