borehole_id,id,source_id,measurement_origin,date_min,date_max,time,utc,equilibrated,notes
244,146,flowers2022,submitted,2011-08-03,2011-08-03,16:00:00,,False,
244,147,flowers2022,submitted,2011-08-03,2011-08-03,17:00:00,,False,
244,148,flowers2022,submitted,2011-08-03,2011-08-03,18:00:00,,False,
244,149,flowers2022,submitted,2011-08-03,2011-08-03,19:00:00,,False,
244,150,flowers2022,submitted,2011-08-03,2011-08-03,20:00:00,,False,
244,151,flowers2022,submitted,2011-08-03,2011-08-03,21:00:00,,False,
244,152,flowers2022,submitted,2011-08-03,2011-08-03,22:00:00,,False,
244,153,flowers2022,submitted,2011-08-03,2011-08-03,23:00:00,,False,
244,154,flowers2022,submitted,2011-08-04,2011-08-04,00:00:00,,False,
244,155,flowers2022,submitted,2011-08-04,2011-08-04,01:00:00,,False,
244,156,flowers2022,submitted,2011-08-04,2011-08-04,02:00:00,,False,
244,157,flowers2022,submitted,2011-08-04,2011-08-04,03:00:00,,False,
244,158,flowers2022,submitted,2011-08-04,2011-08-04,04:00:00,,False,
244,159,flowers2022,submitted,2011-08-04,2011-08-04,05:00:00,,False,
244,160,flowers2022,submitted,2011-08-04,2011-08-04,06:00:00,,False,
244,161,flowers2022,submitted,2011-08-04,2011-08-04,07:00:00,,False,
244,162,flowers2022,submitted,2011-08-04,2011-08-04,08:00:00,,False,
244,163,flowers2022,submitted,2011-08-04,2011-08-04,09:00:00,,False,
244,164,flowers2022,submitted,2011-08-04,2011-08-04,10:00:00,,False,
244,165,flowers2022,submitted,2011-08-04,2011-08-04,11:00:00,,False,
244,166,flowers2022,submitted,2011-08-04,2011-08-04,12:00:00,,False,
244,167,flowers2022,submitted,2011-08-04,2011-08-04,13:00:00,,False,
244,168,flowers2022,submitted,2011-08-04,2011-08-04,14:00:00,,False,
244,169,flowers2022,submitted,2011-08-04,2011-08-04,15:00:00,,False,
244,170,flowers2022,submitted,2011-08-04,2011-08-04,16:00:00,,False,
244,171,flowers2022,submitted,2011-08-04,2011-08-04,17:00:00,,False,
244,172,flowers2022,submitted,2011-08-04,2011-08-04,18:00:00,,False,
244,173,flowers2022,submitted,2011-08-04,2011-08-04,19:00:00,,False,
244,174,flowers2022,submitted,2011-08-04,2011-08-04,20:00:00,,False,
244,175,flowers2022,submitted,2011-08-04,2011-08-04,21:00:00,,False,
244,176,flowers2022,submitted,2011-08-04,2011-08-04,22:00:00,,False,
244,177,flowers2022,submitted,2011-08-04,2011-08-04,23:00:00,,False,
244,178,flowers2022,submitted,2011-08-05,2011-08-05,00:00:00,,False,
244,179,flowers2022,submitted,2011-08-05,2011-08-05,01:00:00,,False,
244,180,flowers2022,submitted,2011-08-05,2011-08-05,02:00:00,,False,
244,181,flowers2022,submitted,2011-08-05,2011-08-05,03:00:00,,False,
244,182,flowers2022,submitted,2011-08-05,2011-08-05,04:00:00,,False,
244,183,flowers2022,submitted,2011-08-05,2011-08-05,05:00:00,,False,
244,184,flowers2022,submitted,2011-08-05,2011-08-05,06:00:00,,False,
244,185,flowers2022,submitted,2011-08-05,2011-08-05,07:00:00,,False,
244,186,flowers2022,submitted,2011-08-05,2011-08-05,08:00:00,,False,
244,187,flowers2022,submitted,2011-08-05,2011-08-05,09:00:00,,False,
244,188,flowers2022,submitted,2011-08-05,2011-08-05,10:00:00,,False,
244,189,flowers2022,submitted,2011-08-05,2011-08-05,11:00:00,,False,
244,190,flowers2022,submitted,2011-08-05,2011-08-05,12:00:00,,False,
244,191,flowers2022,submitted,2011-08-05,2011-08-05,13:00:00,,False,
244,192,flowers2022,submitted,2011-08-05,2011-08-05,14:00:00,,False,
244,193,flowers2022,submitted,2011-08-05,2011-08-05,15:00:00,,False,
244,194,flowers2022,submitted,2011-08-05,2011-08-05,16:00:00,,False,
