borehole_id,id,source_id,measurement_origin,date_min,date_max,time,utc_offset,equilibrated,notes
845,7816,kronenberg2022b,published,2018-07-14,2018-07-14,16:30:00,,,
845,7817,kronenberg2022b,published,2018-07-14,2018-07-14,17:00:00,,,
845,7818,kronenberg2022b,published,2018-07-14,2018-07-14,17:30:00,,,
845,7819,kronenberg2022b,published,2018-07-14,2018-07-14,18:00:00,,,
845,7820,kronenberg2022b,published,2018-07-14,2018-07-14,18:30:00,,,
845,7821,kronenberg2022b,published,2018-07-14,2018-07-14,19:00:00,,,
845,7822,kronenberg2022b,published,2018-07-14,2018-07-14,19:30:00,,,
845,7823,kronenberg2022b,published,2018-07-14,2018-07-14,20:00:00,,,
845,7824,kronenberg2022b,published,2018-07-14,2018-07-14,20:30:00,,,
845,7825,kronenberg2022b,published,2018-07-14,2018-07-14,21:00:00,,,
845,7826,kronenberg2022b,published,2018-07-14,2018-07-14,21:30:00,,,
845,7827,kronenberg2022b,published,2018-07-14,2018-07-14,22:00:00,,,
845,7828,kronenberg2022b,published,2018-07-14,2018-07-14,22:30:00,,,
845,7829,kronenberg2022b,published,2018-07-14,2018-07-14,23:00:00,,,
845,7830,kronenberg2022b,published,2018-07-14,2018-07-14,23:30:00,,,
845,7831,kronenberg2022b,published,2018-07-15,2018-07-15,00:00:00,,,
845,7832,kronenberg2022b,published,2018-07-15,2018-07-15,00:30:00,,,
845,7833,kronenberg2022b,published,2018-07-15,2018-07-15,01:00:00,,,
845,7834,kronenberg2022b,published,2018-07-15,2018-07-15,01:30:00,,,
845,7835,kronenberg2022b,published,2018-07-15,2018-07-15,02:00:00,,,
845,7836,kronenberg2022b,published,2018-07-15,2018-07-15,02:30:00,,,
845,7837,kronenberg2022b,published,2018-07-15,2018-07-15,03:00:00,,,
845,7838,kronenberg2022b,published,2018-07-15,2018-07-15,03:30:00,,,
845,7839,kronenberg2022b,published,2018-07-15,2018-07-15,04:00:00,,,
845,7840,kronenberg2022b,published,2018-07-15,2018-07-15,04:30:00,,,
845,7841,kronenberg2022b,published,2018-07-15,2018-07-15,05:00:00,,,
845,7842,kronenberg2022b,published,2018-07-15,2018-07-15,05:30:00,,,
845,7843,kronenberg2022b,published,2018-07-15,2018-07-15,06:00:00,,,
845,7844,kronenberg2022b,published,2018-07-15,2018-07-15,06:30:00,,,
845,7845,kronenberg2022b,published,2018-07-15,2018-07-15,07:00:00,,,
845,7846,kronenberg2022b,published,2018-07-15,2018-07-15,07:30:00,,,
845,7847,kronenberg2022b,published,2018-07-15,2018-07-15,08:00:00,,,
845,7848,kronenberg2022b,published,2018-07-15,2018-07-15,08:30:00,,,
845,7849,kronenberg2022b,published,2018-07-15,2018-07-15,09:00:00,,,
845,7850,kronenberg2022b,published,2018-07-15,2018-07-15,09:30:00,,,
845,7851,kronenberg2022b,published,2018-07-15,2018-07-15,10:00:00,,,
845,7852,kronenberg2022b,published,2018-07-15,2018-07-15,10:30:00,,,
845,7853,kronenberg2022b,published,2018-07-15,2018-07-15,11:00:00,,,
845,7854,kronenberg2022b,published,2018-07-15,2018-07-15,11:30:00,,,
845,7855,kronenberg2022b,published,2018-07-15,2018-07-15,12:00:00,,,
845,7856,kronenberg2022b,published,2018-07-15,2018-07-15,12:30:00,,,
845,7857,kronenberg2022b,published,2018-07-15,2018-07-15,13:00:00,,,
845,7858,kronenberg2022b,published,2018-07-15,2018-07-15,13:30:00,,,
845,7859,kronenberg2022b,published,2018-07-15,2018-07-15,14:00:00,,,
845,7860,kronenberg2022b,published,2018-07-15,2018-07-15,14:30:00,,,
845,7861,kronenberg2022b,published,2018-07-15,2018-07-15,15:00:00,,,
845,7862,kronenberg2022b,published,2018-07-15,2018-07-15,15:30:00,,,
845,7863,kronenberg2022b,published,2018-07-15,2018-07-15,16:00:00,,,
845,7864,kronenberg2022b,published,2018-07-15,2018-07-15,16:30:00,,,
845,7865,kronenberg2022b,published,2018-07-15,2018-07-15,17:00:00,,,
845,7866,kronenberg2022b,published,2018-07-15,2018-07-15,17:30:00,,,
845,7867,kronenberg2022b,published,2018-07-15,2018-07-15,18:00:00,,,
845,7868,kronenberg2022b,published,2018-07-15,2018-07-15,18:30:00,,,
845,7869,kronenberg2022b,published,2018-07-15,2018-07-15,19:00:00,,,
845,7870,kronenberg2022b,published,2018-07-15,2018-07-15,19:30:00,,,
845,7871,kronenberg2022b,published,2018-07-15,2018-07-15,20:00:00,,,
845,7872,kronenberg2022b,published,2018-07-15,2018-07-15,20:30:00,,,
845,7873,kronenberg2022b,published,2018-07-15,2018-07-15,21:00:00,,,
845,7874,kronenberg2022b,published,2018-07-15,2018-07-15,21:30:00,,,
845,7875,kronenberg2022b,published,2018-07-15,2018-07-15,22:00:00,,,
845,7876,kronenberg2022b,published,2018-07-15,2018-07-15,22:30:00,,,
845,7877,kronenberg2022b,published,2018-07-15,2018-07-15,23:00:00,,,
845,7878,kronenberg2022b,published,2018-07-15,2018-07-15,23:30:00,,,
845,7879,kronenberg2022b,published,2018-07-16,2018-07-16,00:00:00,,,
845,7880,kronenberg2022b,published,2018-07-16,2018-07-16,00:30:00,,,
845,7881,kronenberg2022b,published,2018-07-16,2018-07-16,01:00:00,,,
845,7882,kronenberg2022b,published,2018-07-16,2018-07-16,01:30:00,,,
845,7883,kronenberg2022b,published,2018-07-16,2018-07-16,02:00:00,,,
845,7884,kronenberg2022b,published,2018-07-16,2018-07-16,02:30:00,,,
845,7885,kronenberg2022b,published,2018-07-16,2018-07-16,03:00:00,,,
845,7886,kronenberg2022b,published,2018-07-16,2018-07-16,03:30:00,,,
845,7887,kronenberg2022b,published,2018-07-16,2018-07-16,04:00:00,,,
845,7888,kronenberg2022b,published,2018-07-16,2018-07-16,04:30:00,,,
845,7889,kronenberg2022b,published,2018-07-16,2018-07-16,05:00:00,,,
845,7890,kronenberg2022b,published,2018-07-16,2018-07-16,05:30:00,,,
845,7891,kronenberg2022b,published,2018-07-16,2018-07-16,06:00:00,,,
845,7892,kronenberg2022b,published,2018-07-16,2018-07-16,06:30:00,,,
845,7893,kronenberg2022b,published,2018-07-16,2018-07-16,07:00:00,,,
845,7894,kronenberg2022b,published,2018-07-16,2018-07-16,07:30:00,,,
845,7895,kronenberg2022b,published,2018-07-16,2018-07-16,08:00:00,,,
845,7896,kronenberg2022b,published,2018-07-16,2018-07-16,08:30:00,,,
845,7897,kronenberg2022b,published,2018-07-16,2018-07-16,09:00:00,,,
845,7898,kronenberg2022b,published,2018-07-16,2018-07-16,09:30:00,,,
845,7899,kronenberg2022b,published,2018-07-16,2018-07-16,10:00:00,,,
845,7900,kronenberg2022b,published,2018-07-16,2018-07-16,10:30:00,,,
845,7901,kronenberg2022b,published,2018-07-16,2018-07-16,11:00:00,,,
845,7902,kronenberg2022b,published,2018-07-16,2018-07-16,11:30:00,,,
845,7903,kronenberg2022b,published,2018-07-16,2018-07-16,12:00:00,,,
845,7904,kronenberg2022b,published,2018-07-16,2018-07-16,12:30:00,,,
845,7905,kronenberg2022b,published,2018-07-16,2018-07-16,13:00:00,,,
845,7906,kronenberg2022b,published,2018-07-16,2018-07-16,13:30:00,,,
845,7907,kronenberg2022b,published,2018-07-16,2018-07-16,14:00:00,,,
845,7908,kronenberg2022b,published,2018-07-16,2018-07-16,14:30:00,,,
845,7909,kronenberg2022b,published,2018-07-16,2018-07-16,15:00:00,,,
845,7910,kronenberg2022b,published,2018-07-16,2018-07-16,15:30:00,,,
845,7911,kronenberg2022b,published,2018-07-16,2018-07-16,16:00:00,,,
845,7912,kronenberg2022b,published,2018-07-16,2018-07-16,16:30:00,,,
845,7913,kronenberg2022b,published,2018-07-16,2018-07-16,17:00:00,,,
845,7914,kronenberg2022b,published,2018-07-16,2018-07-16,17:30:00,,,
845,7915,kronenberg2022b,published,2018-07-16,2018-07-16,18:00:00,,,
845,7916,kronenberg2022b,published,2018-07-16,2018-07-16,18:30:00,,,
845,7917,kronenberg2022b,published,2018-07-16,2018-07-16,19:00:00,,,
845,7918,kronenberg2022b,published,2018-07-16,2018-07-16,19:30:00,,,
845,7919,kronenberg2022b,published,2018-07-16,2018-07-16,20:00:00,,,
845,7920,kronenberg2022b,published,2018-07-16,2018-07-16,20:30:00,,,
845,7921,kronenberg2022b,published,2018-07-16,2018-07-16,21:00:00,,,
845,7922,kronenberg2022b,published,2018-07-16,2018-07-16,21:30:00,,,
845,7923,kronenberg2022b,published,2018-07-16,2018-07-16,22:00:00,,,
845,7924,kronenberg2022b,published,2018-07-16,2018-07-16,22:30:00,,,
845,7925,kronenberg2022b,published,2018-07-16,2018-07-16,23:00:00,,,
845,7926,kronenberg2022b,published,2018-07-16,2018-07-16,23:30:00,,,
845,7927,kronenberg2022b,published,2018-07-17,2018-07-17,00:00:00,,,
845,7928,kronenberg2022b,published,2018-07-17,2018-07-17,00:30:00,,,
845,7929,kronenberg2022b,published,2018-07-17,2018-07-17,01:00:00,,,
845,7930,kronenberg2022b,published,2018-07-17,2018-07-17,01:30:00,,,
845,7931,kronenberg2022b,published,2018-07-17,2018-07-17,02:00:00,,,
845,7932,kronenberg2022b,published,2018-07-17,2018-07-17,02:30:00,,,
845,7933,kronenberg2022b,published,2018-07-17,2018-07-17,03:00:00,,,
845,7934,kronenberg2022b,published,2018-07-17,2018-07-17,03:30:00,,,
845,7935,kronenberg2022b,published,2018-07-17,2018-07-17,04:00:00,,,
845,7936,kronenberg2022b,published,2018-07-17,2018-07-17,04:30:00,,,
845,7937,kronenberg2022b,published,2018-07-17,2018-07-17,05:00:00,,,
845,7938,kronenberg2022b,published,2018-07-17,2018-07-17,05:30:00,,,
845,7939,kronenberg2022b,published,2018-07-17,2018-07-17,06:00:00,,,
845,7940,kronenberg2022b,published,2018-07-17,2018-07-17,06:30:00,,,
845,7941,kronenberg2022b,published,2018-07-17,2018-07-17,07:00:00,,,
845,7942,kronenberg2022b,published,2018-07-17,2018-07-17,07:30:00,,,
845,7943,kronenberg2022b,published,2018-07-17,2018-07-17,08:00:00,,,
845,7944,kronenberg2022b,published,2018-07-17,2018-07-17,08:30:00,,,
845,7945,kronenberg2022b,published,2018-07-17,2018-07-17,09:00:00,,,
845,7946,kronenberg2022b,published,2018-07-17,2018-07-17,09:30:00,,,
845,7947,kronenberg2022b,published,2018-07-17,2018-07-17,10:00:00,,,
845,7948,kronenberg2022b,published,2018-07-17,2018-07-17,10:30:00,,,
845,7949,kronenberg2022b,published,2018-07-17,2018-07-17,11:00:00,,,
845,7950,kronenberg2022b,published,2018-07-17,2018-07-17,11:30:00,,,
845,7951,kronenberg2022b,published,2018-07-17,2018-07-17,12:00:00,,,
845,7952,kronenberg2022b,published,2018-07-17,2018-07-17,12:30:00,,,
845,7953,kronenberg2022b,published,2018-07-17,2018-07-17,13:00:00,,,
845,7954,kronenberg2022b,published,2018-07-17,2018-07-17,13:30:00,,,
845,7955,kronenberg2022b,published,2018-07-17,2018-07-17,14:00:00,,,
845,7956,kronenberg2022b,published,2018-07-17,2018-07-17,14:30:00,,,
845,7957,kronenberg2022b,published,2018-07-17,2018-07-17,15:00:00,,,
845,7958,kronenberg2022b,published,2018-07-17,2018-07-17,15:30:00,,,
845,7959,kronenberg2022b,published,2018-07-17,2018-07-17,16:00:00,,,
845,7960,kronenberg2022b,published,2018-07-17,2018-07-17,16:30:00,,,
845,7961,kronenberg2022b,published,2018-07-17,2018-07-17,17:00:00,,,
845,7962,kronenberg2022b,published,2018-07-17,2018-07-17,17:30:00,,,
845,7963,kronenberg2022b,published,2018-07-17,2018-07-17,18:00:00,,,
845,7964,kronenberg2022b,published,2018-07-17,2018-07-17,18:30:00,,,
845,7965,kronenberg2022b,published,2018-07-17,2018-07-17,19:00:00,,,
845,7966,kronenberg2022b,published,2018-07-17,2018-07-17,19:30:00,,,
845,7967,kronenberg2022b,published,2018-07-17,2018-07-17,20:00:00,,,
845,7968,kronenberg2022b,published,2018-07-17,2018-07-17,20:30:00,,,
845,7969,kronenberg2022b,published,2018-07-17,2018-07-17,21:00:00,,,
845,7970,kronenberg2022b,published,2018-07-17,2018-07-17,21:30:00,,,
845,7971,kronenberg2022b,published,2018-07-17,2018-07-17,22:00:00,,,
845,7972,kronenberg2022b,published,2018-07-17,2018-07-17,22:30:00,,,
845,7973,kronenberg2022b,published,2018-07-17,2018-07-17,23:00:00,,,
845,7974,kronenberg2022b,published,2018-07-17,2018-07-17,23:30:00,,,
845,7975,kronenberg2022b,published,2018-07-18,2018-07-18,00:00:00,,,
845,7976,kronenberg2022b,published,2018-07-18,2018-07-18,00:30:00,,,
845,7977,kronenberg2022b,published,2018-07-18,2018-07-18,01:00:00,,,
845,7978,kronenberg2022b,published,2018-07-18,2018-07-18,01:30:00,,,
845,7979,kronenberg2022b,published,2018-07-18,2018-07-18,02:00:00,,,
845,7980,kronenberg2022b,published,2018-07-18,2018-07-18,02:30:00,,,
845,7981,kronenberg2022b,published,2018-07-18,2018-07-18,03:00:00,,,
845,7982,kronenberg2022b,published,2018-07-18,2018-07-18,03:30:00,,,
845,7983,kronenberg2022b,published,2018-07-18,2018-07-18,04:00:00,,,
845,7984,kronenberg2022b,published,2018-07-18,2018-07-18,04:30:00,,,
845,7985,kronenberg2022b,published,2018-07-18,2018-07-18,05:00:00,,,
845,7986,kronenberg2022b,published,2018-07-18,2018-07-18,05:30:00,,,
845,7987,kronenberg2022b,published,2018-07-18,2018-07-18,06:00:00,,,
845,7988,kronenberg2022b,published,2018-07-18,2018-07-18,06:30:00,,,
845,7989,kronenberg2022b,published,2018-07-18,2018-07-18,07:00:00,,,
845,7990,kronenberg2022b,published,2018-07-18,2018-07-18,07:30:00,,,
845,7991,kronenberg2022b,published,2018-07-18,2018-07-18,08:00:00,,,
845,7992,kronenberg2022b,published,2018-07-18,2018-07-18,08:30:00,,,
845,7993,kronenberg2022b,published,2018-07-18,2018-07-18,09:00:00,,,
845,7994,kronenberg2022b,published,2018-07-18,2018-07-18,09:30:00,,,
845,7995,kronenberg2022b,published,2018-07-18,2018-07-18,10:00:00,,,
845,7996,kronenberg2022b,published,2018-07-18,2018-07-18,10:30:00,,,
845,7997,kronenberg2022b,published,2018-07-18,2018-07-18,11:00:00,,,
845,7998,kronenberg2022b,published,2018-07-18,2018-07-18,11:30:00,,,
845,7999,kronenberg2022b,published,2018-07-18,2018-07-18,12:00:00,,,
845,8000,kronenberg2022b,published,2018-07-18,2018-07-18,12:30:00,,,
845,8001,kronenberg2022b,published,2018-07-18,2018-07-18,13:00:00,,,
845,8002,kronenberg2022b,published,2018-07-18,2018-07-18,13:30:00,,,
845,8003,kronenberg2022b,published,2018-07-18,2018-07-18,14:00:00,,,
845,8004,kronenberg2022b,published,2018-07-18,2018-07-18,14:30:00,,,
845,8005,kronenberg2022b,published,2018-07-18,2018-07-18,15:00:00,,,
845,8006,kronenberg2022b,published,2018-07-18,2018-07-18,15:30:00,,,
845,8007,kronenberg2022b,published,2018-07-18,2018-07-18,16:00:00,,,
845,8008,kronenberg2022b,published,2018-07-18,2018-07-18,16:30:00,,,
845,8009,kronenberg2022b,published,2018-07-18,2018-07-18,17:00:00,,,
845,8010,kronenberg2022b,published,2018-07-18,2018-07-18,17:30:00,,,
845,8011,kronenberg2022b,published,2018-07-18,2018-07-18,18:00:00,,,
845,8012,kronenberg2022b,published,2018-07-18,2018-07-18,18:30:00,,,
845,8013,kronenberg2022b,published,2018-07-18,2018-07-18,19:00:00,,,
845,8014,kronenberg2022b,published,2018-07-18,2018-07-18,19:30:00,,,
845,8015,kronenberg2022b,published,2018-07-18,2018-07-18,20:00:00,,,
845,8016,kronenberg2022b,published,2018-07-18,2018-07-18,20:30:00,,,
845,8017,kronenberg2022b,published,2018-07-18,2018-07-18,21:00:00,,,
845,8018,kronenberg2022b,published,2018-07-18,2018-07-18,21:30:00,,,
845,8019,kronenberg2022b,published,2018-07-18,2018-07-18,22:00:00,,,
845,8020,kronenberg2022b,published,2018-07-18,2018-07-18,22:30:00,,,
845,8021,kronenberg2022b,published,2018-07-18,2018-07-18,23:00:00,,,
845,8022,kronenberg2022b,published,2018-07-18,2018-07-18,23:30:00,,,
845,8023,kronenberg2022b,published,2018-07-19,2018-07-19,00:00:00,,,
845,8024,kronenberg2022b,published,2018-07-19,2018-07-19,00:30:00,,,
845,8025,kronenberg2022b,published,2018-07-19,2018-07-19,01:00:00,,,
845,8026,kronenberg2022b,published,2018-07-19,2018-07-19,01:30:00,,,
845,8027,kronenberg2022b,published,2018-07-19,2018-07-19,02:00:00,,,
845,8028,kronenberg2022b,published,2018-07-19,2018-07-19,02:30:00,,,
845,8029,kronenberg2022b,published,2018-07-19,2018-07-19,03:00:00,,,
845,8030,kronenberg2022b,published,2018-07-19,2018-07-19,03:30:00,,,
845,8031,kronenberg2022b,published,2018-07-19,2018-07-19,04:00:00,,,
845,8032,kronenberg2022b,published,2018-07-19,2018-07-19,04:30:00,,,
845,8033,kronenberg2022b,published,2018-07-19,2018-07-19,05:00:00,,,
845,8034,kronenberg2022b,published,2018-07-19,2018-07-19,05:30:00,,,
845,8035,kronenberg2022b,published,2018-07-19,2018-07-19,06:00:00,,,
845,8036,kronenberg2022b,published,2018-07-19,2018-07-19,06:30:00,,,
845,8037,kronenberg2022b,published,2018-07-19,2018-07-19,07:00:00,,,
845,8038,kronenberg2022b,published,2018-07-19,2018-07-19,07:30:00,,,
845,8039,kronenberg2022b,published,2018-07-19,2018-07-19,08:00:00,,,
845,8040,kronenberg2022b,published,2018-07-19,2018-07-19,08:30:00,,,
845,8041,kronenberg2022b,published,2018-07-19,2018-07-19,09:00:00,,,
845,8042,kronenberg2022b,published,2018-07-19,2018-07-19,09:30:00,,,
845,8043,kronenberg2022b,published,2018-07-19,2018-07-19,10:00:00,,,
845,8044,kronenberg2022b,published,2018-07-19,2018-07-19,10:30:00,,,
845,8045,kronenberg2022b,published,2018-07-19,2018-07-19,11:00:00,,,
845,8046,kronenberg2022b,published,2018-07-19,2018-07-19,11:30:00,,,
845,8047,kronenberg2022b,published,2018-07-19,2018-07-19,12:00:00,,,
845,8048,kronenberg2022b,published,2018-07-19,2018-07-19,12:30:00,,,
845,8049,kronenberg2022b,published,2018-07-19,2018-07-19,13:00:00,,,
845,8050,kronenberg2022b,published,2018-07-19,2018-07-19,13:30:00,,,
845,8051,kronenberg2022b,published,2018-07-19,2018-07-19,14:00:00,,,
845,8052,kronenberg2022b,published,2018-07-19,2018-07-19,14:30:00,,,
845,8053,kronenberg2022b,published,2018-07-19,2018-07-19,15:00:00,,,
845,8054,kronenberg2022b,published,2018-07-19,2018-07-19,15:30:00,,,
845,8055,kronenberg2022b,published,2018-07-19,2018-07-19,16:00:00,,,
845,8056,kronenberg2022b,published,2018-07-19,2018-07-19,16:30:00,,,
845,8057,kronenberg2022b,published,2018-07-19,2018-07-19,17:00:00,,,
845,8058,kronenberg2022b,published,2018-07-19,2018-07-19,17:30:00,,,
845,8059,kronenberg2022b,published,2018-07-19,2018-07-19,18:00:00,,,
845,8060,kronenberg2022b,published,2018-07-19,2018-07-19,18:30:00,,,
845,8061,kronenberg2022b,published,2018-07-19,2018-07-19,19:00:00,,,
845,8062,kronenberg2022b,published,2018-07-19,2018-07-19,19:30:00,,,
845,8063,kronenberg2022b,published,2018-07-19,2018-07-19,20:00:00,,,
845,8064,kronenberg2022b,published,2018-07-19,2018-07-19,20:30:00,,,
845,8065,kronenberg2022b,published,2018-07-19,2018-07-19,21:00:00,,,
845,8066,kronenberg2022b,published,2018-07-19,2018-07-19,21:30:00,,,
845,8067,kronenberg2022b,published,2018-07-19,2018-07-19,22:00:00,,,
845,8068,kronenberg2022b,published,2018-07-19,2018-07-19,22:30:00,,,
845,8069,kronenberg2022b,published,2018-07-19,2018-07-19,23:00:00,,,
845,8070,kronenberg2022b,published,2018-07-19,2018-07-19,23:30:00,,,
845,8071,kronenberg2022b,published,2018-07-20,2018-07-20,00:00:00,,,
845,8072,kronenberg2022b,published,2018-07-20,2018-07-20,00:30:00,,,
845,8073,kronenberg2022b,published,2018-07-20,2018-07-20,01:00:00,,,
845,8074,kronenberg2022b,published,2018-07-20,2018-07-20,01:30:00,,,
845,8075,kronenberg2022b,published,2018-07-20,2018-07-20,02:00:00,,,
845,8076,kronenberg2022b,published,2018-07-20,2018-07-20,02:30:00,,,
845,8077,kronenberg2022b,published,2018-07-20,2018-07-20,03:00:00,,,
845,8078,kronenberg2022b,published,2018-07-20,2018-07-20,03:30:00,,,
845,8079,kronenberg2022b,published,2018-07-20,2018-07-20,04:00:00,,,
845,8080,kronenberg2022b,published,2018-07-20,2018-07-20,04:30:00,,,
845,8081,kronenberg2022b,published,2018-07-20,2018-07-20,05:00:00,,,
845,8082,kronenberg2022b,published,2018-07-20,2018-07-20,05:30:00,,,
845,8083,kronenberg2022b,published,2018-07-20,2018-07-20,06:00:00,,,
845,8084,kronenberg2022b,published,2018-07-20,2018-07-20,06:30:00,,,
845,8085,kronenberg2022b,published,2018-07-20,2018-07-20,07:00:00,,,
845,8086,kronenberg2022b,published,2018-07-20,2018-07-20,07:30:00,,,
845,8087,kronenberg2022b,published,2018-07-20,2018-07-20,08:00:00,,,
845,8088,kronenberg2022b,published,2018-07-20,2018-07-20,08:30:00,,,
845,8089,kronenberg2022b,published,2018-07-20,2018-07-20,09:00:00,,,
845,8090,kronenberg2022b,published,2018-07-20,2018-07-20,09:30:00,,,
845,8091,kronenberg2022b,published,2018-07-20,2018-07-20,10:00:00,,,
845,8092,kronenberg2022b,published,2018-07-20,2018-07-20,10:30:00,,,
845,8093,kronenberg2022b,published,2018-07-20,2018-07-20,11:00:00,,,
845,8094,kronenberg2022b,published,2018-07-20,2018-07-20,11:30:00,,,
845,8095,kronenberg2022b,published,2018-07-20,2018-07-20,12:00:00,,,
845,8096,kronenberg2022b,published,2018-07-20,2018-07-20,12:30:00,,,
845,8097,kronenberg2022b,published,2018-07-20,2018-07-20,13:00:00,,,
845,8098,kronenberg2022b,published,2018-07-20,2018-07-20,13:30:00,,,
845,8099,kronenberg2022b,published,2018-07-20,2018-07-20,14:00:00,,,
845,8100,kronenberg2022b,published,2018-07-20,2018-07-20,14:30:00,,,
845,8101,kronenberg2022b,published,2018-07-20,2018-07-20,15:00:00,,,
845,8102,kronenberg2022b,published,2018-07-20,2018-07-20,15:30:00,,,
845,8103,kronenberg2022b,published,2018-07-20,2018-07-20,16:00:00,,,
845,8104,kronenberg2022b,published,2018-07-20,2018-07-20,16:30:00,,,
845,8105,kronenberg2022b,published,2018-07-20,2018-07-20,17:00:00,,,
845,8106,kronenberg2022b,published,2018-07-20,2018-07-20,17:30:00,,,
845,8107,kronenberg2022b,published,2018-07-20,2018-07-20,18:00:00,,,
845,8108,kronenberg2022b,published,2018-07-20,2018-07-20,18:30:00,,,
845,8109,kronenberg2022b,published,2018-07-20,2018-07-20,19:00:00,,,
845,8110,kronenberg2022b,published,2018-07-20,2018-07-20,19:30:00,,,
845,8111,kronenberg2022b,published,2018-07-20,2018-07-20,20:00:00,,,
845,8112,kronenberg2022b,published,2018-07-20,2018-07-20,20:30:00,,,
845,8113,kronenberg2022b,published,2018-07-20,2018-07-20,21:00:00,,,
845,8114,kronenberg2022b,published,2018-07-20,2018-07-20,21:30:00,,,
845,8115,kronenberg2022b,published,2018-07-20,2018-07-20,22:00:00,,,
845,8116,kronenberg2022b,published,2018-07-20,2018-07-20,22:30:00,,,
845,8117,kronenberg2022b,published,2018-07-20,2018-07-20,23:00:00,,,
845,8118,kronenberg2022b,published,2018-07-20,2018-07-20,23:30:00,,,
845,8119,kronenberg2022b,published,2018-07-21,2018-07-21,00:00:00,,,
845,8120,kronenberg2022b,published,2018-07-21,2018-07-21,00:30:00,,,
845,8121,kronenberg2022b,published,2018-07-21,2018-07-21,01:00:00,,,
845,8122,kronenberg2022b,published,2018-07-21,2018-07-21,01:30:00,,,
845,8123,kronenberg2022b,published,2018-07-21,2018-07-21,02:00:00,,,
845,8124,kronenberg2022b,published,2018-07-21,2018-07-21,02:30:00,,,
845,8125,kronenberg2022b,published,2018-07-21,2018-07-21,03:00:00,,,
845,8126,kronenberg2022b,published,2018-07-21,2018-07-21,03:30:00,,,
845,8127,kronenberg2022b,published,2018-07-21,2018-07-21,04:00:00,,,
845,8128,kronenberg2022b,published,2018-07-21,2018-07-21,04:30:00,,,
845,8129,kronenberg2022b,published,2018-07-21,2018-07-21,05:00:00,,,
845,8130,kronenberg2022b,published,2018-07-21,2018-07-21,05:30:00,,,
845,8131,kronenberg2022b,published,2018-07-21,2018-07-21,06:00:00,,,
845,8132,kronenberg2022b,published,2018-07-21,2018-07-21,06:30:00,,,
845,8133,kronenberg2022b,published,2018-07-21,2018-07-21,07:00:00,,,
845,8134,kronenberg2022b,published,2018-07-21,2018-07-21,07:30:00,,,
845,8135,kronenberg2022b,published,2018-07-21,2018-07-21,08:00:00,,,
845,8136,kronenberg2022b,published,2018-07-21,2018-07-21,08:30:00,,,
845,8137,kronenberg2022b,published,2018-07-21,2018-07-21,09:00:00,,,
845,8138,kronenberg2022b,published,2018-07-21,2018-07-21,09:30:00,,,
845,8139,kronenberg2022b,published,2018-07-21,2018-07-21,10:00:00,,,
845,8140,kronenberg2022b,published,2018-07-21,2018-07-21,10:30:00,,,
845,8141,kronenberg2022b,published,2018-07-21,2018-07-21,11:00:00,,,
845,8142,kronenberg2022b,published,2018-07-21,2018-07-21,11:30:00,,,
845,8143,kronenberg2022b,published,2018-07-21,2018-07-21,12:00:00,,,
845,8144,kronenberg2022b,published,2018-07-21,2018-07-21,12:30:00,,,
845,8145,kronenberg2022b,published,2018-07-21,2018-07-21,13:00:00,,,
845,8146,kronenberg2022b,published,2018-07-21,2018-07-21,13:30:00,,,
845,8147,kronenberg2022b,published,2018-07-21,2018-07-21,14:00:00,,,
845,8148,kronenberg2022b,published,2018-07-21,2018-07-21,14:30:00,,,
845,8149,kronenberg2022b,published,2018-07-21,2018-07-21,15:00:00,,,
845,8150,kronenberg2022b,published,2018-07-21,2018-07-21,15:30:00,,,
845,8151,kronenberg2022b,published,2018-07-21,2018-07-21,16:00:00,,,
845,8152,kronenberg2022b,published,2018-07-21,2018-07-21,16:30:00,,,
845,8153,kronenberg2022b,published,2018-07-21,2018-07-21,17:00:00,,,
845,8154,kronenberg2022b,published,2018-07-21,2018-07-21,17:30:00,,,
845,8155,kronenberg2022b,published,2018-07-21,2018-07-21,18:00:00,,,
845,8156,kronenberg2022b,published,2018-07-21,2018-07-21,18:30:00,,,
845,8157,kronenberg2022b,published,2018-07-21,2018-07-21,19:00:00,,,
845,8158,kronenberg2022b,published,2018-07-21,2018-07-21,19:30:00,,,
845,8159,kronenberg2022b,published,2018-07-21,2018-07-21,20:00:00,,,
845,8160,kronenberg2022b,published,2018-07-21,2018-07-21,20:30:00,,,
845,8161,kronenberg2022b,published,2018-07-21,2018-07-21,21:00:00,,,
845,8162,kronenberg2022b,published,2018-07-21,2018-07-21,21:30:00,,,
845,8163,kronenberg2022b,published,2018-07-21,2018-07-21,22:00:00,,,
845,8164,kronenberg2022b,published,2018-07-21,2018-07-21,22:30:00,,,
845,8165,kronenberg2022b,published,2018-07-21,2018-07-21,23:00:00,,,
845,8166,kronenberg2022b,published,2018-07-21,2018-07-21,23:30:00,,,
845,8167,kronenberg2022b,published,2018-07-22,2018-07-22,00:00:00,,,
845,8168,kronenberg2022b,published,2018-07-22,2018-07-22,00:30:00,,,
845,8169,kronenberg2022b,published,2018-07-22,2018-07-22,01:00:00,,,
845,8170,kronenberg2022b,published,2018-07-22,2018-07-22,01:30:00,,,
845,8171,kronenberg2022b,published,2018-07-22,2018-07-22,02:00:00,,,
845,8172,kronenberg2022b,published,2018-07-22,2018-07-22,02:30:00,,,
