depth_m ; temperature_degC
-18.0 ; -0.9831230176754389
-23.0 ; -0.8038168662387761
-28.0 ; -0.5369921753115818
-33.0 ; -0.06053457834144638
-38.0 ; -0.002876469121304126
-43.0 ; 0.0022408510302511786
