depth_m ; temperature_degC
-15.70199999999977 ; -1.1339088995690645
-20.70199999999977 ; -0.9671446490513063
-25.70199999999977 ; -0.8570169372989085
-30.70199999999977 ; -0.7518739433714359
-35.70199999999977 ; -0.6701644934231581
