depth_m ; temperature_degC
-8.002999999999702 ; -1.3565117215392775
-13.002999999999702 ; -1.1937534383558273
-18.0029999999997 ; -1.1290856415959638
-23.0029999999997 ; -1.0994302446741813
-28.0029999999997 ; -1.127018157254156
-33.0029999999997 ; -0.9692295434117568
-38.0029999999997 ; -0.9664496336150137
