depth_m ; temperature_degC
-8.001999999999953 ; -1.902212373383577
-13.001999999999953 ; -1.617556612317685
-18.001999999999953 ; -1.3653619283633134
-23.001999999999953 ; -1.3210696846938959
-28.001999999999953 ; -1.0952886111950306
-33.00199999999995 ; -0.9149480886041488
-38.00199999999995 ; -0.8709923434718689
-43.00199999999995 ; -0.6793389980700795
-48.00199999999995 ; -0.5504933102826612
-53.00199999999995 ; -0.41505103713620883
-58.00199999999995 ; -0.3139150240491517
