depth_m ; temperature_degC
-15.70199999999977 ; -1.1283965050720894
-20.70199999999977 ; -0.9504572845983716
-25.70199999999977 ; -0.8283353202849071
-30.70199999999977 ; -0.7265532285862832
-35.70199999999977 ; -0.6532153618688881
